U,T,omega_minus_mu,dos
6.0,0.1895263157894737,-2.662578201800974,0.11471569962989714
6.0,0.1895263157894737,-2.6146038197865415,0.11696476090416781
6.0,0.1895263157894737,-2.56662943777211,0.11806435119874281
6.0,0.1895263157894737,-2.5186550557576783,0.11757144888895488
6.0,0.1895263157894737,-2.470680673743246,0.11511711767117305
6.0,0.1895263157894737,-2.4227062917288142,0.1145869578719215
6.0,0.1895263157894737,-2.3747319097143818,0.11223852272230694
6.0,0.1895263157894737,-2.32675752769995,0.11573055041050753
6.0,0.1895263157894737,-2.2787831456855177,0.1159960984332166
6.0,0.1895263157894737,-2.230808763671086,0.11095353811069708
6.0,0.1895263157894737,-2.1828343816566536,0.11152241297688022
6.0,0.1895263157894737,-2.134859999642222,0.11457289528883403
6.0,0.1895263157894737,-2.0868856176277895,0.11264305277113891
6.0,0.1895263157894737,-2.038911235613358,0.11051762293376774
6.0,0.1895263157894737,-1.9909368535989254,0.10854451572028848
6.0,0.1895263157894737,-1.9429624715844938,0.10582571354208618
6.0,0.1895263157894737,-1.8949880895700613,0.10010846545674154
6.0,0.1895263157894737,-1.8470137075556297,0.09663635956521228
6.0,0.1895263157894737,-1.799039325541198,0.10212080382196895
6.0,0.1895263157894737,-1.7510649435267656,0.09862895447467021
6.0,0.1895263157894737,-1.703090561512334,0.0921757786110402
6.0,0.1895263157894737,-1.6551161794979015,0.09594432953820006
6.0,0.1895263157894737,-1.6071417974834699,0.0948174426914748
6.0,0.1895263157894737,-1.5591674154690374,0.09210386511967904
6.0,0.1895263157894737,-1.5111930334546058,0.09006966851291123
6.0,0.1895263157894737,-1.4632186514401733,0.08866377402415501
6.0,0.1895263157894737,-1.4152442694257417,0.08419399496017144
6.0,0.1895263157894737,-1.3672698874113092,0.08245378551240515
6.0,0.1895263157894737,-1.3192955053968776,0.08127273881307431
6.0,0.1895263157894737,-1.271321123382445,0.07157209855713971
6.0,0.1895263157894737,-1.2233467413680135,0.0629631036290033
6.0,0.1895263157894737,-1.175372359353581,0.06123213785104933
6.0,0.1895263157894737,-1.1273979773391494,0.05726072775646333
6.0,0.1895263157894737,-1.0794235953247169,0.05047778362586799
6.0,0.1895263157894737,-1.0314492133102853,0.04732722179129158
6.0,0.1895263157894737,-0.9834748312958537,0.04032113821466736
6.0,0.1895263157894737,-0.9355004492814212,0.0343742416845642
6.0,0.1895263157894737,-0.8875260672669896,0.031561285814210686
6.0,0.1895263157894737,-0.8395516852525571,0.027601397884058677
6.0,0.1895263157894737,-0.7915773032381255,0.02082508304296044
6.0,0.1895263157894737,-0.743602921223693,0.01601713418993269
6.0,0.1895263157894737,-0.6956285392092614,0.01123240078004061
6.0,0.1895263157894737,-0.6476541571948289,0.009520446460593012
6.0,0.1895263157894737,-0.5996797751803973,0.008722572444964268
6.0,0.1895263157894737,-0.5517053931659648,0.00666853512765485
6.0,0.1895263157894737,-0.5037310111515332,0.0061102667703217695
6.0,0.1895263157894737,-0.4557566291371007,0.00650019848286208
6.0,0.1895263157894737,-0.4077822471226691,0.005068581282997281
6.0,0.1895263157894737,-0.3598078651082366,0.004116815131638851
6.0,0.1895263157894737,-0.311833483093805,0.0038714027322539974
6.0,0.1895263157894737,-0.2638591010793725,0.004210973435957506
6.0,0.1895263157894737,-0.2158847190649409,0.004092819536441651
6.0,0.1895263157894737,-0.16791033705050928,0.00337077410197641
6.0,0.1895263157894737,-0.11993595503607679,0.0030727430616199064
6.0,0.1895263157894737,-0.07196157302164519,0.002948677699343147
6.0,0.1895263157894737,-0.023987191007212694,0.002899583973426023
6.0,0.1895263157894737,0.02398719100721891,0.0028995839734260284
6.0,0.1895263157894737,0.0719615730216514,0.0029486776993431665
6.0,0.1895263157894737,0.11993595503608301,0.0030727430616199563
6.0,0.1895263157894737,0.1679103370505155,0.003370774101976552
6.0,0.1895263157894737,0.2158847190649471,0.004092819536441921
6.0,0.1895263157894737,0.2638591010793796,0.004210973435957252
6.0,0.1895263157894737,0.3118334830938112,0.0038714027322538924
6.0,0.1895263157894737,0.3598078651082437,0.004116815131638837
6.0,0.1895263157894737,0.4077822471226753,0.005068581282997314
6.0,0.1895263157894737,0.4557566291371078,0.006500198482862092
6.0,0.1895263157894737,0.5037310111515394,0.006110266770321898
6.0,0.1895263157894737,0.551705393165971,0.006668535127655137
6.0,0.1895263157894737,0.5996797751804035,0.008722572444964397
6.0,0.1895263157894737,0.6476541571948351,0.009520446460593017
6.0,0.1895263157894737,0.6956285392092676,0.011232400780041028
6.0,0.1895263157894737,0.7436029212236992,0.016017134189933432
6.0,0.1895263157894737,0.7915773032381317,0.020825083042961087
6.0,0.1895263157894737,0.8395516852525642,0.02760139788405966
6.0,0.1895263157894737,0.8875260672669949,0.03156128581421127
6.0,0.1895263157894737,0.9355004492814274,0.03437424168456432
6.0,0.1895263157894737,0.9834748312958599,0.04032113821466822
6.0,0.1895263157894737,1.0314492133102924,0.04732722179129144
6.0,0.1895263157894737,1.079423595324723,0.0504777836258685
6.0,0.1895263157894737,1.1273979773391556,0.05726072775646389
6.0,0.1895263157894737,1.175372359353588,0.06123213785105004
6.0,0.1895263157894737,1.2233467413680206,0.06296310362900497
6.0,0.1895263157894737,1.2713211233824513,0.0715720985571412
6.0,0.1895263157894737,1.3192955053968838,0.08127273881307481
6.0,0.1895263157894737,1.3672698874113163,0.08245378551240538
6.0,0.1895263157894737,1.415244269425747,0.08419399496017187
6.0,0.1895263157894737,1.4632186514401795,0.08866377402415553
6.0,0.1895263157894737,1.511193033454612,0.09006966851291182
6.0,0.1895263157894737,1.5591674154690445,0.09210386511967854
6.0,0.1895263157894737,1.6071417974834752,0.09481744269147557
6.0,0.1895263157894737,1.6551161794979077,0.09594432953819919
6.0,0.1895263157894737,1.7030905615123402,0.09217577861104086
6.0,0.1895263157894737,1.7510649435267727,0.0986289544746716
6.0,0.1895263157894737,1.7990393255412034,0.1021208038219689
6.0,0.1895263157894737,1.8470137075556359,0.09663635956521104
6.0,0.1895263157894737,1.8949880895700684,0.10010846545674283
6.0,0.1895263157894737,1.9429624715845009,0.10582571354208636
6.0,0.1895263157894737,1.9909368535989316,0.10854451572028911
6.0,0.1895263157894737,2.038911235613364,0.11051762293376757
6.0,0.1895263157894737,2.0868856176277966,0.11264305277113942
6.0,0.1895263157894737,2.1348599996422273,0.11457289528883374
6.0,0.1895263157894737,2.1828343816566598,0.11152241297688063
