U,T,m_magnitude
20.0,0.2,9.981428547212856
20.0,0.2,8.723345194886154
20.0,0.2,9.9151642076588
20.0,0.2,9.129851882267754
20.0,0.2,7.444976019528872
20.0,0.2,8.667693226718415
20.0,0.2,9.35306962751813
20.0,0.2,9.979106554109931
20.0,0.2,9.329526634044026
20.0,0.2,9.873568488712689
20.0,0.2,9.823721095162739
20.0,0.2,8.523625021775295
20.0,0.2,9.333630972254834
20.0,0.2,8.262549569638079
20.0,0.2,9.859804000130659
20.0,0.2,9.901310753632371
20.0,0.2,8.175276300959448
20.0,0.2,9.386639952946176
20.0,0.2,9.29624412902876
20.0,0.2,9.931330959576343
20.0,0.2,8.662984719850716
20.0,0.2,9.321172065568655
20.0,0.2,8.852053441603145
20.0,0.2,8.989173133540486
20.0,0.2,8.709415937511931
20.0,0.2,9.313138448928273
20.0,0.2,9.551547075217584
20.0,0.2,8.65812108147275
20.0,0.2,9.30661440883909
20.0,0.2,9.458650459789888
20.0,0.2,8.730618880088223
20.0,0.2,9.289856256388202
20.0,0.2,9.841123970681263
20.0,0.2,9.614431522757814
20.0,0.2,7.946334996537023
20.0,0.2,7.093308757279656
20.0,0.2,9.3347278949263
20.0,0.2,9.149569751909258
20.0,0.2,9.883687917673713
20.0,0.2,9.413005332630505
20.0,0.2,9.99731491420298
20.0,0.2,9.095096748174868
20.0,0.2,8.891056977109454
20.0,0.2,9.68649381392592
20.0,0.2,7.706503500437099
20.0,0.2,8.716874470719494
20.0,0.2,9.896486416139982
20.0,0.2,9.873560000798857
20.0,0.2,8.0449890899677
20.0,0.2,8.23109070612295
20.0,0.2,9.840622516441488
20.0,0.2,9.770017100833694
20.0,0.2,8.99374353575875
20.0,0.2,9.96646437980745
20.0,0.2,9.63482570728069
20.0,0.2,9.950860176678425
20.0,0.2,8.136647816588834
20.0,0.2,8.65917859063731
20.0,0.2,9.070002425940796
20.0,0.2,9.724106319246726
20.0,0.2,8.838570252951119
20.0,0.2,9.797042087829988
20.0,0.2,9.336473160355077
20.0,0.2,9.26888520242075
20.0,0.2,9.429643554047647
20.0,0.2,9.304109420620437
20.0,0.2,9.001530018460716
20.0,0.2,9.412524035185442
20.0,0.2,9.770903867405472
20.0,0.2,8.678455287391268
20.0,0.2,9.040745469351712
20.0,0.2,8.696690391497558
20.0,0.2,9.85314203751662
